line_no,FAIL_CODE,lot_no,sold_to,qty_mt,reason
,ALLOCATION_VALIDATE_FAIL,1126012410,LGES CHINA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012411,LGES KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012412,AAA BATTERY,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012413,CATL KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012414,LGES CHINA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012415,LGES KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012416,AAA BATTERY,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012424,CATL KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012425,LGES CHINA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012426,LGES KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012428,AAA BATTERY,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012429,CATL KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012430,LGES CHINA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012433,LGES KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012434,AAA BATTERY,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012435,CATL KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012436,LGES CHINA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012437,LGES KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012443,AAA BATTERY,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012444,CATL KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012445,LGES CHINA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012446,LGES KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012447,AAA BATTERY,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012448,CATL KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012449,LGES CHINA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012450,LGES KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012451,AAA BATTERY,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012452,CATL KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012501,LGES CHINA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012518,LGES KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012521,AAA BATTERY,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012522,CATL KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012523,LGES CHINA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012525,LGES KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012604,AAA BATTERY,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012605,CATL KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012611,LGES CHINA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012612,LGES KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012613,AAA BATTERY,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012614,CATL KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126012615,LGES CHINA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126020601,LGES KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126020602,AAA BATTERY,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126020603,CATL KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126020604,LGES CHINA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126020605,LGES KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126020608,AAA BATTERY,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126020609,CATL KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126020610,LGES CHINA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126020611,LGES KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126020612,AAA BATTERY,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126020613,CATL KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126020614,LGES CHINA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126020615,LGES KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126020616,AAA BATTERY,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126020620,CATL KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126020621,LGES CHINA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126020626,LGES KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126020627,AAA BATTERY,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126020628,CATL KOREA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
,ALLOCATION_VALIDATE_FAIL,1126020630,LGES CHINA,5,UNIQUE constraint failed: index 'idx_allocation_lot_mode_active_no_dup'
